"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
60,50.475424554968,50.4754245549681,50.475424554968,50.475424554968,0,0,0,0,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968
120,50.4006636645688,40.3064401226304,40.3064377760271,40.3064381038928,0,1,1,1,40.9536038590692,40.9528467538373,40.9590719452193,44.080047898364,48.901262007795,50.192087622706,50.4489915954033,50.471520612564,45.9799045951758,49.8156001486489,50.4452192733775,50.4750980262142,48.4295126419623,43.7815104379773,45.6607440511912,48.797692498438,46.4076416909243,44.4908119980567
180,47.9923448432753,40.3064409086342,40.3064400883747,40.3064365816928,0,1,1,1,42.4647604538145,47.6108279958279,47.9573594552388,40.7016288068837,41.5609456213692,43.9397180119064,47.1308982254168,48.6242133668116,44.8975722586873,49.0721826584439,47.2901739048351,43.7742599740945,41.5591315429782,41.585273082791,42.1764228113409,43.5520334110989,45.6442956252351,45.7101785195285
240,43.953285063919,40.3064322756362,40.3064423362194,40.3064406663828,0,1,1,1,43.1999461580538,46.0476767754047,47.3716976963142,40.7731101924388,40.8991488455002,41.0772440876011,41.7500511898657,42.7337689338953,44.1722498379999,43.3856151363837,42.5690327549052,42.0456071277899,41.9845717860556,41.7394864960398,41.7435026022801,41.8535722616766,45.7922192100053,45.7852083521408
300,42.663847590228,40.3064579350864,40.3064494232773,40.3064610422179,0,1,1,1,44.0059750027577,43.484855811376,42.7047659661907,41.2293502586925,41.2751025674108,41.3208042817878,41.3487697294899,41.4089796098494,42.0792439555133,41.9796988972168,42.0025720306864,41.9990570363502,41.8638923393168,41.3453238739816,41.5980666040391,41.7837849151852,45.4226514620311,45.7022609668362
360,42.236389636147,40.3064565038159,40.306450362935,40.3064421707563,0,1,1,1,41.8868783284465,41.6687770676356,42.1533474361958,40.7239509287406,40.9876300088448,41.1171249892505,41.1717024780991,41.1931519004719,41.6598114360841,41.7310634686765,41.8048660952391,41.8274081752672,41.3948183991448,41.364580836698,41.9418159673788,42.3267112556718,42.8305111272017,45.2284109272328
420,41.8974737280058,40.3064515129412,40.3064560334852,40.3064464824363,0,1,1,1,41.8502015514962,41.5948820526372,41.5905763076835,40.6233018036889,40.8563023747538,41.1340749942428,41.2468551031853,41.2542948047583,41.5796865283834,41.483137184819,41.3656006735624,41.0499574838287,40.7452467039218,40.9538498064559,41.2158274474022,41.8326953516524,42.3057099190866,43.843520470683
480,41.707220293953,40.3064581391624,40.3064593338354,40.3064642364999,0,1,1,1,41.5163022493207,41.4179423567952,41.2761028235859,40.6571337571025,40.7317581380971,40.8457810862946,40.9196759039103,40.9727103656967,41.1405900610115,40.8831598791774,40.7385822390174,40.6029160779394,40.5484054723651,40.6966118011123,40.7707310646524,41.2664654084657,41.8671297513419,41.9765924958054
540,41.5193105257062,40.3064359219509,40.3064258841085,40.3064365668697,0,0,0,0,41.4515788501113,41.5248752087339,41.5653592022401,41.3540529011414,41.3191163366173,41.3924772794556,41.2977417719899,41.250185150515,41.6091453041384,41.4804394115625,41.6187037419068,41.8572550960729,41.7185803563623,41.3961142847968,41.3090602325054,41.6342801318536,41.7018070407038,41.6138743490796
600,41.3154278451774,40.3064356065382,40.3064405276774,40.3064350759187,0,1,1,1,40.3594968759681,40.9654023950814,40.3750094097503,40.9243537012629,41.1467310416112,41.2060661676171,41.3154595571379,41.2905227868285,41.4218850222702,41.3138130967143,41.4095885057223,41.342908972016,41.0016363029657,41.0646730232745,40.8760624120772,41.1487227615712,41.55725923937,41.6387038303531
