"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
30,49.9690826629987,50.4754245549692,50.475424554968,50.4754245549682,0,0,0,0,49.9691358058479,49.9691359957205,49.9691358897058,49.9690826664523,49.9690826629988,49.9690826629985,49.9690826629985,49.9690826629983,49.969082666521,49.9690826665147,49.9690826629956,49.9690826629969
60,49.8606591392306,40.306438683337,40.306438826887,40.306429206839,0,2,3,2,40.8583287704308,40.6647061119003,40.8656082666399,43.8069665878253,49.5128316219056,49.9558798145764,45.5741478642115,49.789780031697,48.8090476768992,42.4950811919281,47.6336352186365,44.4822302347362
90,46.5627952380659,40.3068180507547,40.3063878233618,40.3068896342061,0,3,3,2,42.0022138366733,46.9275902137001,48.3551514250604,40.5379095397038,42.5962762732531,46.9642368180998,44.1557020215288,46.7666650081446,41.4199334339628,41.0524402930707,42.8080527418323,45.4144011244327
120,42.7445566879485,40.3063821380199,40.3066566729492,40.3066886776602,0,2,3,2,42.9051017493673,45.4436172501878,46.4017376909493,40.7007964957001,41.0524763382215,41.9712873059949,43.5208695994527,42.0370256693348,41.5064437790018,41.5141137955086,41.5591317616043,45.2626127223105
150,41.7557943112864,40.3064510300614,40.3066032004801,40.3064198436217,0,2,3,2,42.9502203398704,43.7483463416641,42.8804323981957,40.9097161465369,41.2636199638214,41.4728781088771,41.760829594134,41.5800516275556,41.5330307312378,41.2601005590706,41.6509255370406,45.0592648571445
180,41.7034882353864,40.3066666738177,40.3065136763658,40.3066066599999,0,2,3,2,42.4172848836347,41.9320887912311,41.9384900317959,41.0499403228296,41.2006342602075,41.2461130452555,41.2047832113972,41.146754661982,41.0139538802551,41.048810323851,41.8661080845207,42.4247743762289
210,41.5923995076724,40.3064819240902,40.3065541842722,40.3065393623813,0,2,3,2,41.3526127821567,41.3448890653941,41.3111736192888,40.7360346155439,40.9802524353557,41.034659279335,41.1200344811267,40.9945870858383,40.6726902446404,40.8790470199515,41.4234786783408,41.5463403233797
240,41.399807979307,40.3064797650759,40.306684098955,40.3065828536903,0,2,3,2,41.1658948911688,41.1144723182194,41.0682407612404,40.4896895741214,40.718452383977,40.7797445505442,40.9530245644534,40.6738784137073,40.5015245192381,40.6466505818717,40.8966922014519,41.1505124815719
270,41.1019655055421,40.3065449833083,40.306594532108,40.3066193322503,0,2,3,2,40.9471946972605,41.0111365295522,40.8550431860192,40.456687599062,40.5430629017229,40.617441443711,40.7323613854719,40.5395802285906,40.4713201119433,40.537181116147,40.6897998403704,40.9197405999236
300,40.8044012520403,40.306468668175,40.3065465918857,40.3065332269478,0,2,3,2,40.6841487033191,40.8092158772661,40.6804541636664,40.423902061754,40.4690949368094,40.5358109717855,40.5851586155817,40.4868788613318,40.4511765032539,40.5094027379603,40.5703646765877,40.7083151184367
