"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点02RH Monitor: Sum of RH","点03RH Monitor: Sum of RH","点04RH Monitor: Sum of RH","点05RH Monitor: Sum of RH","点06RH Monitor: Sum of RH","点09RH Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点20RH Monitor: Sum of RH"
300,50.475424554968,50.4754245549681,50.475424554968,50.475424554968,0,0,0,0,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968,50.475424554968
600,44.2363591700041,40.3064395724794,40.306437913926,40.3064382295924,0,3,3,3,40.3539348482636,40.3539175463282,40.3543485896726,40.567186319551,41.3872953559442,42.3038937821229,43.4051814090867,44.2256915080126,40.8289293935483,42.1847797123709,43.876154177002,45.7748941222683,43.0528847440794,40.5582944757455,40.7393234861846,41.518736123365,41.0527665411625,40.7282353196912
900,40.6288961094962,40.306321520423,40.3063872283348,40.3062953569745,0,3,3,3,40.5087888784365,40.7689418855458,40.7580484753642,40.3435340136086,40.3741338829119,40.3987448096373,40.4249916232555,40.4527978718186,40.7089027155185,40.7565306729476,40.8023769962334,40.4513564144533,40.3575530421853,40.3893511546474,40.4438720026756,40.4810428041168,40.7818350551567,40.7830679366348
1200,40.3369918757456,40.3066012892074,40.3065867624088,40.3064887034657,0,3,3,3,40.3442053609305,40.3623479550071,40.3417797014723,40.3141860284136,40.3152565846,40.3191195803374,40.3201642359909,40.3203622759497,40.3312721620567,40.3258608165864,40.3225250071556,40.3163003350911,40.3199435912775,40.316555183637,40.3154348166084,40.3157818814834,40.3936630153183,40.376523541662
1500,40.3034326829324,40.3067006759461,40.3066415063241,40.3067007956366,0,3,3,3,40.297300959241,40.299021410366,40.2990365974392,40.3054482178219,40.3057451534262,40.3039534027731,40.3023055173973,40.3018026673273,40.302823991737,40.303849479618,40.3056409019515,40.3074120477779,40.3068237851869,40.3034455055298,40.3038851367837,40.3036854764049,40.299468783067,40.3013102474103
1800,40.2960574620065,40.3065125635499,40.3065056451167,40.3063645042298,0,3,3,3,40.2949898182076,40.2957598862486,40.2956581700552,40.2989351421615,40.2991896458922,40.2993960359747,40.2993457827518,40.2988701662449,40.2974416641127,40.2977443849531,40.2982527688554,40.2976075676115,40.2971033535794,40.2996022822344,40.2994939323193,40.2987053403953,40.2976438291615,40.2971823699683
2100,40.2969946380677,40.3067015967518,40.3066321039431,40.3066459334208,0,3,3,3,40.2956870635126,40.2944353939862,40.2963934161752,40.3002399271712,40.2994819728682,40.2988285531227,40.2973364120909,40.2977608185201,40.2984352258276,40.2984739803884,40.2987264347666,40.2995821471878,40.301432340763,40.2993233490278,40.2985593671269,40.2974531591884,40.2982924396196,40.2977802560379
2400,40.2944674281098,40.3068183815872,40.306664624471,40.3068975872202,0,3,3,3,40.29518716126,40.2949452256939,40.2947331771839,40.301231974492,40.3000638805967,40.2993201643544,40.2968445523646,40.295650309696,40.294092987099,40.2939563710746,40.2950513452187,40.2967299889275,40.2998959299576,40.2987433815802,40.2970642615689,40.2949852594722,40.2944426024311,40.2956203930764
2700,40.2951198584678,40.3067615915247,40.3065264553044,40.3066826622512,0,3,3,3,40.2952898949176,40.2957427457732,40.2951853562669,40.3003534148073,40.299678258921,40.2984392764993,40.2969883391489,40.2957818592963,40.297093645251,40.2984517256259,40.2999379258567,40.3012013217959,40.301888513994,40.3007802096341,40.2999436528458,40.2961991502599,40.2959110297487,40.2953128731541
3000,40.2941741041137,40.3066765657292,40.3065489686354,40.306715454144,0,3,3,3,40.2955818144285,40.2951587024022,40.2946815261565,40.2989446159756,40.2980506020979,40.2971091021696,40.2965828515349,40.2956291644329,40.2938684834943,40.2947206303649,40.2956025182348,40.296852597522,40.2975980064684,40.2993676429932,40.2989726035899,40.2961220941099,40.2947470625894,40.2947794307412
